precinct,arrival_time,voting_duration,start_time
Downtown (1 booth),2.6990557912585524,23.230376525916512,2.6990557912585524
Downtown (1 booth),4.556333111247882,2.9551272457706945,25.929432317175063
Downtown (1 booth),6.090646632533405,4.9739281125340336,28.884559562945757
Downtown (1 booth),10.271417237814404,3.5499403834131473,33.85848767547979
Downtown (1 booth),10.49559602285427,12.80832520820892,37.40842805889294
Downtown (1 booth),15.099377501103133,10.580259602629019,50.21675326710186
Downtown (1 booth),17.940556317379762,4.0313669280821305,60.79701286973088
Downtown (1 booth),18.22846756034893,5.013705832447016,64.82837979781301
Downtown (1 booth),18.649063028838878,8.481364508857245,69.84208563026003
Downtown (1 booth),20.758716673782775,9.241002149082064,78.32345013911727
Downtown (1 booth),23.49015870848372,6.149036977368934,87.56445228819933
Downtown (1 booth),25.045685268133557,1.0482610054346102,93.71348926556827
Downtown (1 booth),25.700529704054773,0.6512453101028751,94.76175027100288
Downtown (1 booth),25.98484606225444,0.08044772870302275,95.41299558110576
Downtown (1 booth),26.8665585940177,1.457454735450756,95.49344330980878
Downtown (1 booth),27.364726866620092,1.4608048697647449,96.95089804525954
Downtown (1 booth),30.37629538149588,11.520189709467909,98.41170291502428
Downtown (1 booth),32.80766259165734,17.9154403620697,109.93189262449219
Downtown (1 booth),33.209546726018246,11.982901712989326,127.8473329865619
Downtown (1 booth),34.35148818706627,3.9546983884769116,139.83023469955123
Downtown (1 booth),34.591923235144236,33.462266579604034,143.78493308802814
Downtown (1 booth),34.71277750032388,2.817235376204293,177.24719966763217
Downtown (1 booth),34.9441767573549,10.250073796223989,180.06443504383645
Downtown (1 booth),35.96137946450719,1.7036365711857704,190.31450884006045
Downtown (1 booth),41.7767028673329,11.954010637859502,192.01814541124622
Downtown (1 booth),42.025429500895655,0.6520471200463122,203.97215604910573
Downtown (1 booth),45.15676261759301,5.276168788310614,204.62420316915205
Downtown (1 booth),46.216125648877686,16.85858163867099,209.90037195746268
Downtown (1 booth),46.32249737926304,22.659212824701854,226.75895359613367
Downtown (1 booth),46.568726241936425,20.218692598393186,249.41816642083552
Downtown (1 booth),48.60808903296679,23.26104480029424,269.6368590192287
Downtown (1 booth),48.69490009360992,21.214162573339838,292.897903819523
Downtown (1 booth),51.24487965097933,1.0409691519988362,314.1120663928628
Downtown (1 booth),51.63453603881293,11.187952441557387,315.1530355448616
Downtown (1 booth),53.048396690180304,17.281722274977813,326.340987986419
Downtown (1 booth),54.6521627249,0.5118705197670245,343.62271026139683
Downtown (1 booth),55.870405562495776,17.444493320620225,344.13458078116383
Downtown (1 booth),57.717589133671325,1.9241947650860154,361.57907410178404
Downtown (1 booth),58.27089660475575,0.6260161813226753,363.5032688668701
Downtown (1 booth),58.389180192032065,2.6412040091652855,364.12928504819274
Downtown (1 booth),58.600993080827585,4.403052344611402,366.770489057358
Downtown (1 booth),59.04363433946955,10.193918631264415,371.17354140196943
Downtown (1 booth),61.78073258328482,4.895083845178188,381.36746003323384
Downtown (1 booth),61.92737106116272,1.5737437980985736,386.26254387841203
Downtown (1 booth),63.02412976611087,4.494784200781839,387.8362876765106
Downtown (1 booth),64.57146282232459,7.391077430419986,392.33107187729246
Downtown (1 booth),68.03885732109026,5.213442590570809,399.72214930771247
Downtown (1 booth),68.3879126666535,9.296925870963,404.9355918982833
Downtown (1 booth),68.84974760056842,23.08994108604193,414.2325177692463
Downtown (1 booth),69.01596256737557,17.26410763174885,437.3224588552882
Downtown (1 booth),69.12478215925228,0.7526312420835516,454.58656648703703
Downtown (1 booth),69.77279715194938,5.306819500172014,455.3391977291206
Downtown (1 booth),72.17792660072884,5.881861282466752,460.6460172292926
Downtown (1 booth),72.54692172135108,28.2461202171427,466.52787851175935
Downtown (1 booth),73.28789060829595,2.1295064662932783,494.77399872890203
Downtown (1 booth),75.2819475672132,11.96301395216517,496.9035051951953
Downtown (1 booth),75.85246159233994,15.623817864097957,508.86651914736046
Downtown (1 booth),79.32122937179652,0.11362803413261148,524.4903370114585
Downtown (1 booth),80.74572084326546,20.327785429087943,524.603965045591
Downtown (1 booth),80.98504487409048,2.4490206258887004,544.931750474679
Downtown (1 booth),82.3706116031733,2.5244271568984478,547.3807711005677
Downtown (1 booth),82.76938086108504,4.945753315424328,549.9051982574662
Downtown (1 booth),83.07353933915624,10.683074673376797,554.8509515728905
Downtown (1 booth),83.15985511331937,0.4252619700782502,565.5340262462673
Downtown (1 booth),83.33753838707386,1.7728923760418072,565.9592882163456
Downtown (1 booth),87.36885018621228,18.6093235423289,567.7321805923874
Downtown (1 booth),90.3332002690799,5.802554416645928,586.3415041347163
Downtown (1 booth),91.5246129214658,12.33889664320199,592.1440585513621
Downtown (1 booth),91.7731634729645,3.0548802663932104,604.4829551945642
Downtown (1 booth),91.93565297478891,0.5595858492418962,607.5378354609574
Downtown (1 booth),94.77181100058088,7.493974111211171,608.0974213101993
Downtown (1 booth),95.55290066872972,7.292564257430196,615.5913954214104
Downtown (1 booth),97.60792984520982,29.84443229396989,622.8839596788406
Downtown (1 booth),98.15743430115825,2.8346271374168617,652.7283919728105
Downtown (1 booth),98.29018169956224,1.774300673064182,655.5630191102274
Downtown (1 booth),98.6569562586293,16.388013140186686,657.3373197832916
Downtown (1 booth),100.92707067627624,11.144863668265902,673.7253329234783
Downtown (1 booth),104.39051488264222,2.7350686847856642,684.8701965917442
Downtown (1 booth),104.40066625495187,3.8310980161442423,687.6052652765298
Downtown (1 booth),106.21703641301983,16.647417648777108,691.4363632926741
Downtown (1 booth),107.2170118588035,2.4566509371343215,708.0837809414512
Downtown (1 booth),107.5940644690111,50.632085491179,710.5404318785855
Downtown (1 booth),107.80702253225178,16.368376187240255,761.1725173697646
Downtown (1 booth),110.5432913769204,9.098075765214018,777.5408935570049
Downtown (1 booth),111.84298189410408,3.1261406103915967,786.6389693222189
Downtown (1 booth),114.09895187978583,17.550830880967823,789.7651099326106
Downtown (1 booth),114.4757050862414,2.928664069056546,807.3159408135784
Downtown (1 booth),115.22454573136287,2.825705841506635,810.244604882635
Downtown (1 booth),116.57363903025664,10.190875178792552,813.0703107241417
Downtown (1 booth),117.92254202218533,3.4490057050364618,823.2611859029342
Downtown (1 booth),119.38260713629326,7.497157261410292,826.7101916079707
Downtown (1 booth),119.90873979624945,6.689231108045613,834.207348869381
Downtown (1 booth),122.06435142410136,17.511201018725274,840.8965799774267
Downtown (1 booth),126.04057927198356,16.264813360896653,858.4077809961519
Downtown (1 booth),126.15462502433692,8.24984467913815,874.6725943570486
Downtown (1 booth),130.02652637212063,4.2223496655532875,882.9224390361868
Downtown (1 booth),131.39757534885848,6.940400980002512,887.1447887017401
Downtown (1 booth),131.99126937203144,8.324319614097043,894.0851896817427
Downtown (1 booth),135.0873657833403,0.35074039848878247,902.4095092958397
Downtown (1 booth),136.48611104731495,9.032264625359602,902.7602496943285
Downtown (1 booth),137.05639296608777,2.4837577615687847,911.7925143196882
Downtown (1 booth),138.21566312793453,27.984825004883316,914.2762720812569
Downtown (1 booth),139.31308974860232,2.2742476176184727,942.2610970861402
Downtown (1 booth),139.8705937121743,6.651523728603169,944.5353447037587
Downtown (1 booth),140.00634979020413,8.824577621686473,951.1868684323618
Downtown (1 booth),140.0459977153046,14.895100651397657,960.0114460540483
Downtown (1 booth),140.61498322786034,3.29491367647102,974.906546705446
Downtown (1 booth),142.80574898390975,0.3817630665440465,978.201460381917
Downtown (1 booth),144.28308843618004,17.845403752205574,978.583223448461
Downtown (1 booth),144.80658532780458,12.305480836935141,996.4286272006666
Downtown (1 booth),146.3290490684387,3.185936522987537,1008.7341080376017
Downtown (1 booth),152.6420821639759,4.6712681611525335,1011.9200445605892
Downtown (1 booth),154.558675052545,29.820538642265213,1016.5913127217417
Downtown (1 booth),156.00790660071,11.519370401550253,1046.411851364007
Downtown (1 booth),156.08662239167955,1.815669855810706,1057.9312217655572
Downtown (1 booth),159.83724689783938,4.418711036115354,1059.746891621368
Downtown (1 booth),160.7466668191323,1.759044446417895,1064.1656026574833
Downtown (1 booth),161.41668724693318,16.124746941306462,1065.9246471039012
Downtown (1 booth),162.20067082956695,5.710410392187278,1082.0493940452077
Downtown (1 booth),162.37285497645618,0.6179407811102363,1087.759804437395
Downtown (1 booth),163.03527745490075,36.72683989639232,1088.3777452185052
Downtown (1 booth),164.14584475832223,34.23743604619118,1125.1045851148974
Downtown (1 booth),165.09263118543447,16.32117658680129,1159.3420211610885
Downtown (1 booth),166.29315958114282,10.578996074872022,1175.6631977478899
Downtown (1 booth),166.52837696548565,20.140584485505855,1186.242193822762
Downtown (1 booth),167.42994442401033,10.388965925493862,1206.3827783082677
Downtown (1 booth),169.71646397927245,2.029967145445968,1216.7717442337616
Downtown (1 booth),171.68948953362744,1.1121501812213312,1218.8017113792075
Downtown (1 booth),171.71185322649535,0.3676040504905863,1219.9138615604288
Downtown (1 booth),172.99137324266917,0.24302192007974044,1220.2814656109194
Downtown (1 booth),173.68882618240988,2.1021393350463553,1220.524487530999
Downtown (1 booth),174.13009265392998,20.96896027021011,1222.6266268660454
Downtown (1 booth),174.3388150705035,17.32623031062086,1243.5955871362555
Downtown (1 booth),175.97746768857945,34.83562461716022,1260.9218174468763
Downtown (1 booth),176.30812184286677,5.832941594609231,1295.7574420640365
Downtown (1 booth),178.43330203473408,2.720357004863259,1301.5903836586458
Downtown (1 booth),178.54063066848985,17.90548480680343,1304.310740663509
Downtown (1 booth),179.02264670351116,8.78988711392148,1322.2162254703126
Downtown (1 booth),179.1652481390665,8.937518529917575,1331.006112584234
Downtown (1 booth),179.67232252933832,23.357723020640975,1339.9436311141515
Downtown (1 booth),184.15228912219376,3.2168946910779574,1363.3013541347925
Downtown (1 booth),184.17995534865355,24.0513461021507,1366.5182488258704
Downtown (1 booth),184.3265437481118,5.6655269512606665,1390.5695949280212
Downtown (1 booth),185.23328424225994,15.561343060098487,1396.235121879282
Downtown (1 booth),185.98676884685088,30.378246513362292,1411.7964649393805
Downtown (1 booth),188.38341859311748,11.29522687907676,1442.1747114527427
Downtown (1 booth),190.9857905680343,1.5050037307330177,1453.4699383318195
Downtown (1 booth),194.354409741771,3.0604118186461364,1454.9749420625526
Downtown (1 booth),195.14824034797078,6.236970405849789,1458.0353538811987
Downtown (1 booth),196.61450747473387,1.2565870055369182,1464.2723242870486
Downtown (1 booth),198.60125564805196,9.153151260349356,1465.5289112925855
Downtown (1 booth),200.48285966754557,25.10531176648659,1474.682062552935
Downtown (1 booth),202.27577552491175,22.47485131802009,1499.7873743194216
Downtown (1 booth),202.96639359686625,2.6775360209476466,1522.2622256374416
Downtown (1 booth),203.97150799863692,18.010948103075116,1524.9397616583892
Downtown (1 booth),203.9965874857514,17.185049194589862,1542.9507097614644
Downtown (1 booth),205.3257660587813,6.379630175607843,1560.1357589560544
Downtown (1 booth),207.78082208451625,3.7319604876468206,1566.5153891316622
Downtown (1 booth),207.8477414811745,14.513206794553454,1570.247349619309
Downtown (1 booth),211.91411512328486,0.346464022979578,1584.7605564138626
Downtown (1 booth),213.64502192328257,2.8958269205394704,1585.107020436842
Downtown (1 booth),213.92747837670206,14.126507406146171,1588.0028473573816
Downtown (1 booth),214.39318864550896,0.48439052288574025,1602.1293547635278
Downtown (1 booth),215.54612590870255,6.849605853757442,1602.6137452864134
Downtown (1 booth),219.2333699810169,6.071513272018186,1609.4633511401707
Downtown (1 booth),220.771087486088,8.066250103567887,1615.5348644121889
Downtown (1 booth),221.4826319849819,5.0501721804908435,1623.6011145157568
